category_id,category_name,category_slug,seo_title,meta_description,focus_keyword,category_url
3411,Coffee & Tea,coffee-tea,Shop Coffee & Tea | Latest Trends & Affordable Prices,"Browse our premium collection of coffee & tea. Shop top styles, quality brands, and exclusive deals online today!","['coffee & tea', 'buy coffee & tea', 'coffee & tea online']",https://pay.4more.ca/product-category/coffee-tea/
3593,Faucets & Sinks,faucets-sinks,Shop Faucets & Sinks | Latest Trends & Affordable Prices,"Browse our premium collection of faucets & sinks. Shop top styles, quality brands, and exclusive deals online today!","['faucets & sinks', 'buy faucets & sinks', 'faucets & sinks online']",https://pay.4more.ca/product-category/faucets-sinks/
3412,Wall Art,wall-art,Shop Wall Art | Latest Trends & Affordable Prices,"Browse our premium collection of wall art. Shop top styles, quality brands, and exclusive deals online today!","['wall art', 'buy wall art', 'wall art online']",https://pay.4more.ca/product-category/wall-art/
5716,Camping Tents & Shelters,camping-tents-shelters,Camping Tents & Shelters | Waterproof & Easy Setup Tents,"Find the perfect camping tent for your next adventure. We offer a wide range of waterproof, easy-setup tents and shelters for solo hikers, families, and all-season explorers. Shop now!","['Camping Tents', 'Backpacking Tents', 'Family Tents', 'Waterproof Tents', 'Pop-up Tents']",https://pay.4more.ca/product-category/camping-tents-shelters/
3413,Paint & Primers,paint-primers,Shop Paint & Primers | Latest Trends & Affordable Prices,"Browse our premium collection of paint & primers. Shop top styles, quality brands, and exclusive deals online today!","['paint & primers', 'buy paint & primers', 'paint & primers online']",https://pay.4more.ca/product-category/paint-primers/
5717,Spices,spices,Spices & Seasoning Blends | Shop Global Flavours | 4more,"Transform your cooking with vibrant spices from 4more! Find fresh, authentic flavours—from rich curries to zesty BBQ rubs. Fast shipping in Toronto & across Canada. Get 4more flavour in every dish.","['Spices', 'Herbs and Spices', 'Seasonings', 'Buy Spices Online', 'Spice Store Toronto', '4more Spices']",https://pay.4more.ca/product-category/spices/
3414,Copiers,copiers,Shop Copiers | Latest Trends & Affordable Prices,"Browse our premium collection of copiers. Shop top styles, quality brands, and exclusive deals online today!","['copiers', 'buy copiers', 'copiers online']",https://pay.4more.ca/product-category/copiers/
5718,Auto Replacement Parts,auto-replacement-parts,Shop Quality Car Replacement Parts Online,"Find reliable auto replacement parts for your car, truck, or SUV. Search our inventory for brakes, filters, batteries, and more. Fast shipping available.","['Replacement parts', 'car parts', 'OEM parts', 'aftermarket parts', 'brake pads', 'car battery', 'alternator', 'oil filter', 'auto parts online', 'spark plugs.']",https://pay.4more.ca/product-category/auto-replacement-parts/
3417,Card Games,card-games,Shop Card Games | Latest Trends & Affordable Prices,"Browse our premium collection of card games. Shop top styles, quality brands, and exclusive deals online today!","['card games', 'buy card games', 'card games online']",https://pay.4more.ca/product-category/card-games/
3347,Babies,babies,Shop Babies | Latest Trends & Affordable Prices,"Browse our premium collection of babies. Shop top styles, quality brands, and exclusive deals online today!","['babies', 'buy babies', 'babies online']",https://pay.4more.ca/product-category/babies/
3418,Cookware,cookware,Shop Cookware | Latest Trends & Affordable Prices,"Browse our premium collection of cookware. Shop top styles, quality brands, and exclusive deals online today!","['cookware', 'buy cookware', 'cookware online']",https://pay.4more.ca/product-category/cookware/
3419,Puzzles,puzzles,Shop Puzzles | Latest Trends & Affordable Prices,"Browse our premium collection of puzzles. Shop top styles, quality brands, and exclusive deals online today!","['puzzles', 'buy puzzles', 'puzzles online']",https://pay.4more.ca/product-category/puzzles/
3420,Desk Accessories,desk-accessories,Shop Desk Accessories | Latest Trends & Affordable Prices,"Browse our premium collection of desk accessories. Shop top styles, quality brands, and exclusive deals online today!","['desk accessories', 'buy desk accessories', 'desk accessories online']",https://pay.4more.ca/product-category/desk-accessories/
3594,Electrical Supplies,electrical-supplies,Shop Electrical Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of electrical supplies. Shop top styles, quality brands, and exclusive deals online today!","['electrical supplies', 'buy electrical supplies', 'electrical supplies online']",https://pay.4more.ca/product-category/electrical-supplies/
3421,Building Materials,building-materials,Shop Building Materials | Latest Trends & Affordable Prices,"Browse our premium collection of building materials. Shop top styles, quality brands, and exclusive deals online today!","['building materials', 'buy building materials', 'building materials online']",https://pay.4more.ca/product-category/building-materials/
3595,Showers & Tubs,showers-tubs,Shop Showers & Tubs | Latest Trends & Affordable Prices,"Browse our premium collection of showers & tubs. Shop top styles, quality brands, and exclusive deals online today!","['showers & tubs', 'buy showers & tubs', 'showers & tubs online']",https://pay.4more.ca/product-category/showers-tubs/
3422,Outdoor & Pressure Washer Solutions,outdoor-pressure-washer-solutions,Best Outdoor & Pressure Washer Cleaners (2025),"From deck cleaners and house wash to concrete degreasers, discover the best outdoor and pressure washer solutions of 2025. Learn how to choose and use them safely.","['pressure washer detergent', 'outdoor cleaner', 'deck cleaner', 'house wash', 'concrete cleaner', 'best pressure washer soap', 'how to use pressure washer with soap', 'siding cleaner']",https://pay.4more.ca/product-category/outdoor-pressure-washer-solutions/
3423,Drinkware,drinkware,"Shop Drinkware | Mugs, Tumblers & Water Bottles","Find high-quality drinkware for every beverage. Explore our collection of coffee mugs, insulated tumblers, water bottles, and glassware. Shop now!","['Drinkware', 'coffee mugs', 'insulated tumbler', 'water bottle', 'travel mug', 'glassware', 'stainless steel tumbler', 'kids water bottle', 'wine glasses.']",https://pay.4more.ca/product-category/drinkware/
3424,Bird Supplies,bird-supplies,Shop Bird Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of bird supplies. Shop top styles, quality brands, and exclusive deals online today!","['bird supplies', 'buy bird supplies', 'bird supplies online']",https://pay.4more.ca/product-category/bird-supplies/
3425,Collectible Toys,collectible-toys,"Collectible Toys, Action Figures & Limited Editions","Find rare and exclusive collectible toys and figures. Shop the latest Funko Pops, action figures, and limited edition items to complete your collection.","['Collectible toys', 'action figures', 'vinyl toys', 'Funko Pop', 'limited edition toys', 'blind box toys', 'anime figures', 'movie collectibles', 'designer toys', 'trading figures.']",https://pay.4more.ca/product-category/collectible-toys/
3426,Christmas,christmas,"Christmas Decorations, Trees, Lights & Ornaments","Create a magical holiday with our festive Christmas decorations. Shop for artificial trees, lights, ornaments, and everything you need for a joyful season.","['Christmas decorations', 'artificial Christmas tree', 'Christmas lights', 'Christmas ornaments', 'outdoor Christmas decorations', 'Christmas gifts', 'Christmas home decor.']",https://pay.4more.ca/product-category/christmas/
3596,Gardening Tools,gardening-tools,Shop Gardening Tools | Latest Trends & Affordable Prices,"Browse our premium collection of gardening tools. Shop top styles, quality brands, and exclusive deals online today!","['gardening tools', 'buy gardening tools', 'gardening tools online']",https://pay.4more.ca/product-category/gardening-tools/
5878,Swim Gear,swim-gear,Professional Swim Gear & Training Equipment,"Enhance your training with our top-tier swim gear. Find fins, paddles, snorkels, and more to improve your technique and speed. Shop now and train smarter!","['Swim gear', 'swimming equipment', 'training fins', 'swim paddles', 'pull buoys', 'swim snorkel', 'kickboards', 'swim parachute', 'triathlon gear', 'open water swimming gear.']",https://pay.4more.ca/product-category/swim-gear/
3428,Decor,decor,Shop Decor | Latest Trends & Affordable Prices,"Browse our premium collection of decor. Shop top styles, quality brands, and exclusive deals online today!","['decor', 'buy decor', 'decor online']",https://pay.4more.ca/product-category/decor/
3597,Emergency Supplies,emergency-supplies,Shop Emergency Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of emergency supplies. Shop top styles, quality brands, and exclusive deals online today!","['emergency supplies', 'buy emergency supplies', 'emergency supplies online']",https://pay.4more.ca/product-category/emergency-supplies/
3429,Pool Equipment & Hardware,pool-equipment-hardware,"Pool Equipment & Hardware | Pumps, Filters & Heaters","Shop essential pool equipment including pumps, filters, and heaters. Find durable, energy-efficient hardware to keep your pool running perfectly.","['Pool equipment', 'pool pump', 'pool filter', 'pool heater', 'sand filter', 'cartridge filter', 'pool hardware', 'variable speed pool pump', 'pool plumbing.']",https://pay.4more.ca/product-category/pool-equipment-hardware/
3430,DIY Projects,diy-projects,Shop DIY Projects | Latest Trends & Affordable Prices,"Browse our premium collection of diy projects. Shop top styles, quality brands, and exclusive deals online today!","['diy projects', 'buy diy projects', 'diy projects online']",https://pay.4more.ca/product-category/diy-projects/
5879,Vehicles Toys,vehicles-toys,Shop Vehicles | Latest Trends & Affordable Prices,"Browse our premium collection of vehicles. Shop top styles, quality brands, and exclusive deals online today!","['vehicles', 'buy vehicles', 'vehicles online']",https://pay.4more.ca/product-category/vehicles-toys/
3432,Video Games,video-games,Shop Video Games | Latest Trends & Affordable Prices,"Browse our premium collection of video games. Shop top styles, quality brands, and exclusive deals online today!","['video games', 'buy video games', 'video games online']",https://pay.4more.ca/product-category/video-games/
3433,Door & Window Hardware,door-window-hardware,Shop Door & Window Hardware | Latest Trends & Affordable Prices,"Browse our premium collection of door & window hardware. Shop top styles, quality brands, and exclusive deals online today!","['door & window hardware', 'buy door & window hardware', 'door & window hardware online']",https://pay.4more.ca/product-category/door-window-hardware/
3434,Beverages,beverages,Shop Beverages | Latest Trends & Affordable Prices,"Browse our premium collection of beverages. Shop top styles, quality brands, and exclusive deals online today!","['beverages', 'buy beverages', 'beverages online']",https://pay.4more.ca/product-category/beverages/
3598,Shelf Hardware,shelf-hardware,Shop Shelf Hardware | Latest Trends & Affordable Prices,"Browse our premium collection of shelf hardware. Shop top styles, quality brands, and exclusive deals online today!","['shelf hardware', 'buy shelf hardware', 'shelf hardware online']",https://pay.4more.ca/product-category/shelf-hardware/
3435,Siding,siding,Shop Siding | Latest Trends & Affordable Prices,"Browse our premium collection of siding. Shop top styles, quality brands, and exclusive deals online today!","['siding', 'buy siding', 'siding online']",https://pay.4more.ca/product-category/siding/
3436,Plumbing,plumbing,Shop Plumbing | Latest Trends & Affordable Prices,"Browse our premium collection of plumbing. Shop top styles, quality brands, and exclusive deals online today!","['plumbing', 'buy plumbing', 'plumbing online']",https://pay.4more.ca/product-category/plumbing/
3437,Office Furniture,office-furniture,Shop Office Furniture | Latest Trends & Affordable Prices,"Browse our premium collection of office furniture. Shop top styles, quality brands, and exclusive deals online today!","['office furniture', 'buy office furniture', 'office furniture online']",https://pay.4more.ca/product-category/office-furniture/
3438,Craft Supplies,craft-supplies,Shop Craft Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of craft supplies. Shop top styles, quality brands, and exclusive deals online today!","['craft supplies', 'buy craft supplies', 'craft supplies online']",https://pay.4more.ca/product-category/craft-supplies/
3439,Computer Accessories,computer-accessories,Shop Computer Accessories | Latest Trends & Affordable Prices,"Browse our premium collection of computer accessories. Shop top styles, quality brands, and exclusive deals online today!","['computer accessories', 'buy computer accessories', 'computer accessories online']",https://pay.4more.ca/product-category/computer-accessories/
3599,Smart Locks & Access Control,smart-locks-access-control,Shop Smart Locks & Access Control | Latest Trends & Affordable Prices,"Browse our premium collection of smart locks & access control. Shop top styles, quality brands, and exclusive deals online today!","['smart locks & access control', 'buy smart locks & access control', 'smart locks & access control online']",https://pay.4more.ca/product-category/smart-locks-access-control/
3440,Glass & Window Cleaners,glass-window-cleaners,All-Purpose & Multi-Surface Cleaners - Shop Now,Shop All-Purpose & Multi-Surface Cleaners and more. Discover a wide range of All-Purpose Cleaners within our Household Cleaners selection. Browse the best All-Purpose Cleaners available.,['all-purpose_&*multi-surface_cleaners'],https://pay.4more.ca/product-category/glass-window-cleaners/
3600,Hard Hats,hard-hats,Shop Hard Hats | Latest Trends & Affordable Prices,"Browse our premium collection of hard hats. Shop top styles, quality brands, and exclusive deals online today!","['hard hats', 'buy hard hats', 'hard hats online']",https://pay.4more.ca/product-category/hard-hats/
3441,Shipping Labels,shipping-labels,Shop Shipping Labels | Latest Trends & Affordable Prices,"Browse our premium collection of shipping labels. Shop top styles, quality brands, and exclusive deals online today!","['shipping labels', 'buy shipping labels', 'shipping labels online']",https://pay.4more.ca/product-category/shipping-labels/
3601,Countertops,countertops,Shop Countertops | Latest Trends & Affordable Prices,"Browse our premium collection of countertops. Shop top styles, quality brands, and exclusive deals online today!","['countertops', 'buy countertops', 'countertops online']",https://pay.4more.ca/product-category/countertops/
3442,Insulation,insulation,Shop Insulation | Latest Trends & Affordable Prices,"Browse our premium collection of insulation. Shop top styles, quality brands, and exclusive deals online today!","['insulation', 'buy insulation', 'insulation online']",https://pay.4more.ca/product-category/insulation/
5880,Swimwear,swimwear,Stylish & Performance Swimwear for Everyone,"Discover the latest trends in swimwear for men, women, and kids. Shop a wide selection of bikinis, one-pieces, and swim trunks. Free shipping on qualifying orders!","['Swimwear', 'swimsuits', 'bikinis', 'one-piece swimsuits', 'tankinis', ""men's swim trunks"", 'board shorts', ""kids' swimwear"", 'plus-size swimwear', 'competitive swimwear.']",https://pay.4more.ca/product-category/swimwear/
3444,Classroom Basics,classroom-basics,Essential Classroom Basics & School Supplies,"Get ready for school with our essential classroom basics. Find great prices on notebooks, pencils, teacher resources, and all your school supply needs.","['Classroom supplies', 'school supplies', 'teacher supplies', 'notebooks', 'pencils', 'crayons', 'classroom decorations', 'educational supplies', 'back to school.']",https://pay.4more.ca/product-category/classroom-basics/
3359,Outdoor Furniture,outdoor-furniture,Shop Outdoor Furniture | Latest Trends & Affordable Prices,"Browse our premium collection of outdoor furniture. Shop top styles, quality brands, and exclusive deals online today!","['outdoor furniture', 'buy outdoor furniture', 'outdoor furniture online']",https://pay.4more.ca/product-category/outdoor-furniture/
5720,Home Pest Control ,home-pest-control,"Rodent & Pest Control | Mouse Traps, Baits & Sprays | 4more","Reclaim your home! Eliminate mice, ants, wasps & other pests with our effective control solutions. Shop powerful traps, baits, and pet-safe options at 4more. Fast shipping in Mississauga & Canada.","['Rodent Control', 'Pest Control', 'Mouse Traps', 'Pest Control Mississauga', 'Rat Traps', '4more Pest Control']",https://pay.4more.ca/product-category/home-pest-control/
3445,Makeup,makeup,Shop Makeup | Latest Trends & Affordable Prices,"Browse our premium collection of makeup. Shop top styles, quality brands, and exclusive deals online today!","['makeup', 'buy makeup', 'makeup online']",https://pay.4more.ca/product-category/makeup/
3446,Furniture,furniture,Shop Furniture | Latest Trends & Affordable Prices,"Browse our premium collection of furniture. Shop top styles, quality brands, and exclusive deals online today!","['furniture', 'buy furniture', 'furniture online']",https://pay.4more.ca/product-category/furniture/
3447,"Bikes, Scooters & Ride-Ons",bikes-scooters-ride-ons,"Kids' Bikes, Scooters & Ride-On Toys","Find the perfect ride for your child! Shop a wide selection of kids' bikes, scooters, and ride-on toys. Safe, durable, and built for adventure.","['Kids bikes', 'scooters for kids', 'ride-on toys', 'balance bike', 'tricycle', 'electric scooter', 'kids helmet', 'wagons for kids', 'go-karts', 'ride-ons.']",https://pay.4more.ca/product-category/bikes-scooters-ride-ons/
3448,Windows,windows,Shop Windows | Latest Trends & Affordable Prices,"Browse our premium collection of windows. Shop top styles, quality brands, and exclusive deals online today!","['windows', 'buy windows', 'windows online']",https://pay.4more.ca/product-category/windows/
3449,Pantry,pantry,Shop Pantry | Latest Trends & Affordable Prices,"Browse our premium collection of pantry. Shop top styles, quality brands, and exclusive deals online today!","['pantry', 'buy pantry', 'pantry online']",https://pay.4more.ca/product-category/pantry/
3450,Highlighters,highlighters,Shop Highlighters | Latest Trends & Affordable Prices,"Browse our premium collection of highlighters. Shop top styles, quality brands, and exclusive deals online today!","['highlighters', 'buy highlighters', 'highlighters online']",https://pay.4more.ca/product-category/highlighters/
3451,Small Animal Supplies,small-animal-supplies,Shop Small Animal Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of small animal supplies. Shop top styles, quality brands, and exclusive deals online today!","['small animal supplies', 'buy small animal supplies', 'small animal supplies online']",https://pay.4more.ca/product-category/small-animal-supplies/
3452,Kitchen Cleaning,kitchen-cleaning,Best Kitchen Cleaning Products: A 2025 Guide,"Discover top-rated kitchen cleaners for every job. Our 2025 guide covers the best degreasers, oven cleaners, and countertop sprays to make your kitchen sparkle.","['kitchen cleaning products', 'best kitchen degreaser', 'oven cleaner', 'countertop cleaner', 'kitchen appliance cleaner', 'how to clean kitchen.']",https://pay.4more.ca/product-category/kitchen-cleaning/
3602,First Aid Kits,first-aid-kits,Shop First Aid Kits | Latest Trends & Affordable Prices,"Browse our premium collection of first aid kits. Shop top styles, quality brands, and exclusive deals online today!","['first aid kits', 'buy first aid kits', 'first aid kits online']",https://pay.4more.ca/product-category/first-aid-kits/
5727,Home Appliances,home-appliances,Shop Appliances | Latest Trends & Affordable Prices,"Browse our premium collection of appliances. Shop top styles, quality brands, and exclusive deals online today!","['appliances', 'buy appliances', 'appliances online']",https://pay.4more.ca/product-category/home-appliances/
3603,Safety Glasses,safety-glasses,Shop Safety Glasses | Latest Trends & Affordable Prices,"Browse our premium collection of safety glasses. Shop top styles, quality brands, and exclusive deals online today!","['safety glasses', 'buy safety glasses', 'safety glasses online']",https://pay.4more.ca/product-category/safety-glasses/
3454,Degreasers,degreasers,How to Choose & Use the Best Degreaser for Any Job | 2025,"Find the best kitchen and heavy-duty degreasers of 2025. Learn how to cut through tough grease on cabinets, grills, stovetops, and engines with our expert tips.","['kitchen degreaser', 'best degreaser for grease', 'heavy-duty degreaser', 'how to use a degreaser', 'food-safe degreaser', 'BBQ grill cleaner', 'degreaser for cabinets.']",https://pay.4more.ca/product-category/degreasers/
3348,Pet Supplies,pet-supplies,Shop Pet Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of pet supplies. Shop top styles, quality brands, and exclusive deals online today!","['pet supplies', 'buy pet supplies', 'pet supplies online']",https://pay.4more.ca/product-category/pet-supplies/
3456,Batteries,batteries,Shop Batteries | Latest Trends & Affordable Prices,"Browse our premium collection of batteries. Shop top styles, quality brands, and exclusive deals online today!","['batteries', 'buy batteries', 'batteries online']",https://pay.4more.ca/product-category/batteries/
3457,Pool Safety,pool-safety,"Pool Safety Equipment | Fences, Alarms & Covers","Keep your pool area safe for everyone. Shop our selection of essential pool safety equipment, including fences, gate alarms, and life-saving devices.","['Pool safety', 'pool fence', 'pool alarm', 'life ring', 'pool safety cover', 'pool safety equipment', 'life hook', 'pool rules sign', 'drain covers.']",https://pay.4more.ca/product-category/pool-safety/
3604,Drills,drills,Shop Drills | Latest Trends & Affordable Prices,"Browse our premium collection of drills. Shop top styles, quality brands, and exclusive deals online today!","['drills', 'buy drills', 'drills online']",https://pay.4more.ca/product-category/drills/
3458,Bedroom,bedroom,Shop Bedroom | Latest Trends & Affordable Prices,"Browse our premium collection of bedroom. Shop top styles, quality brands, and exclusive deals online today!","['bedroom', 'buy bedroom', 'bedroom online']",https://pay.4more.ca/product-category/bedroom/
3459,Backpacks and Lunch Bags,backpacks-and-lunch-bags,Backpacks & Insulated Lunch Bags for School & Work,"Shop our collection of durable and stylish backpacks and lunch bags. Perfect for school, work, and travel, find the right bag for everyone in the family.","['Backpacks', 'school backpack', 'laptop backpack', 'lunch bag', 'insulated lunch box', 'kids backpack', 'travel backpack', 'backpack for work.']",https://pay.4more.ca/product-category/backpacks-and-lunch-bags/
3349,Holiday & Seasonal,holiday-seasonal,Holiday & Seasonal Decorations & Party Supplies,"Get ready to celebrate with our holiday and seasonal collections. Find festive decorations, lighting, and party supplies for every occasion.","['Holiday decor', 'seasonal decor', 'Christmas decorations', 'Halloween decorations', 'Easter decorations', 'party supplies', 'seasonal lighting', 'holiday crafts.']",https://pay.4more.ca/product-category/holiday-seasonal/
3460,Easter,easter,"Easter Decorations, Baskets & Egg Hunt Supplies","Celebrate spring with our charming Easter collection. Find beautiful decorations, baskets, egg hunt supplies, and more to make your Easter special.","['Easter decorations', 'Easter baskets', 'Easter eggs', 'Easter crafts', 'Easter decor', 'Easter tableware', 'egg hunt supplies', 'Easter bunny decorations.']",https://pay.4more.ca/product-category/easter/
3461,Hair Care,hair-care,Shop Hair Care | Latest Trends & Affordable Prices,"Browse our premium collection of hair care. Shop top styles, quality brands, and exclusive deals online today!","['hair care', 'buy hair care', 'hair care online']",https://pay.4more.ca/product-category/hair-care/
3350,Cleaning Products,cleaning-products,Cleaning Products - Shop Now,Shop Cleaning Products and more. Explore our extensive collection of Cleaning Products. Find high-quality Cleaning Products to suit your needs.,['cleaning_products'],https://pay.4more.ca/product-category/cleaning-products/
3462,Packaging Materials,packaging-materials,Shop Packaging Materials | Latest Trends & Affordable Prices,"Browse our premium collection of packaging materials. Shop top styles, quality brands, and exclusive deals online today!","['packaging materials', 'buy packaging materials', 'packaging materials online']",https://pay.4more.ca/product-category/packaging-materials/
5867,Sports & Outdoors,sports-outdoors,Shop Sports & Outdoors | Latest Trends & Affordable Prices,"Browse our premium collection of sports & outdoors. Shop top styles, quality brands, and exclusive deals online today!","['sports & outdoors', 'buy sports & outdoors', 'sports & outdoors online']",https://pay.4more.ca/product-category/sports-outdoors/
3463,Outdoor & Garden,outdoor-garden,Shop Outdoor & Garden | Latest Trends & Affordable Prices,"Browse our premium collection of outdoor & garden. Shop top styles, quality brands, and exclusive deals online today!","['outdoor & garden', 'buy outdoor & garden', 'outdoor & garden online']",https://pay.4more.ca/product-category/outdoor-garden/
5881,Exercise & Fitness,exercise-fitness,Shop Exercise & Fitness | Latest Trends & Affordable Prices,"Browse our premium collection of exercise & fitness. Shop top styles, quality brands, and exclusive deals online today!","['exercise & fitness', 'buy exercise & fitness', 'exercise & fitness online']",https://pay.4more.ca/product-category/exercise-fitness/
3465,Cat Supplies,cat-supplies,Shop Cat Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of cat supplies. Shop top styles, quality brands, and exclusive deals online today!","['cat supplies', 'buy cat supplies', 'cat supplies online']",https://pay.4more.ca/product-category/cat-supplies/
3466,Computers & Laptops,computers-laptops,Shop Computers & Laptops | Latest Trends & Affordable Prices,"Browse our premium collection of computers & laptops. Shop top styles, quality brands, and exclusive deals online today!","['computers & laptops', 'buy computers & laptops', 'computers & laptops online']",https://pay.4more.ca/product-category/computers-laptops/
3467,Educational Toys,educational-toys,Shop Educational Toys | Latest Trends & Affordable Prices,"Browse our premium collection of educational toys. Shop top styles, quality brands, and exclusive deals online today!","['educational toys', 'buy educational toys', 'educational toys online']",https://pay.4more.ca/product-category/educational-toys/
3468,Pet Cleaning Supplies,pet-cleaning-supplies,Pet Cleaning Supplies | Stain & Odor Removers,"Keep your home clean and fresh with our pet cleaning supplies. Find powerful stain removers, odor eliminators, grooming wipes, and more. Safe for pets!","['Pet cleaning supplies', 'pet stain remover', 'pet odor eliminator', 'grooming wipes', 'pet shampoo', 'deshedding tool', 'enzymatic cleaner', 'cat litter deodorizer.']",https://pay.4more.ca/product-category/pet-cleaning-supplies/
5882,Stuffed Animals & Plush,stuffed-animals-plush,Shop Stuffed Animals & Plush | Latest Trends & Affordable Prices,"Browse our premium collection of stuffed animals & plush. Shop top styles, quality brands, and exclusive deals online today!","['stuffed animals & plush', 'buy stuffed animals & plush', 'stuffed animals & plush online']",https://pay.4more.ca/product-category/stuffed-animals-plush/
3605,Picture Hanger,picture-hanger,Picture Hangers & Wall Hanging Kits,"Hang your art and photos perfectly with our picture hangers. We have hooks, wires, and damage-free strips for every type of wall and frame.","['Picture hanger', 'picture hanging kit', 'wall hooks', 'frame hangers', 'damage-free hangers', 'heavy-duty picture hangers', 'sawtooth hanger', 'picture hanging wire.']",https://pay.4more.ca/product-category/picture-hanger/
3470,Storage Devices,storage-devices,Shop Storage Devices | Latest Trends & Affordable Prices,"Browse our premium collection of storage devices. Shop top styles, quality brands, and exclusive deals online today!","['storage devices', 'buy storage devices', 'storage devices online']",https://pay.4more.ca/product-category/storage-devices/
3471,Tableware,tableware,Shop Tableware | Latest Trends & Affordable Prices,"Browse our premium collection of tableware. Shop top styles, quality brands, and exclusive deals online today!","['tableware', 'buy tableware', 'tableware online']",https://pay.4more.ca/product-category/tableware/
3472,Fresh Produce,fresh-produce,Shop Fresh Produce | Latest Trends & Affordable Prices,"Browse our premium collection of fresh produce. Shop top styles, quality brands, and exclusive deals online today!","['fresh produce', 'buy fresh produce', 'fresh produce online']",https://pay.4more.ca/product-category/fresh-produce/
3473,Pens,pens,Shop Pens | Latest Trends & Affordable Prices,"Browse our premium collection of pens. Shop top styles, quality brands, and exclusive deals online today!","['pens', 'buy pens', 'pens online']",https://pay.4more.ca/product-category/pens/
3606,Surveying Equipment,surveying-equipment,Shop Surveying Equipment | Latest Trends & Affordable Prices,"Browse our premium collection of surveying equipment. Shop top styles, quality brands, and exclusive deals online today!","['surveying equipment', 'buy surveying equipment', 'surveying equipment online']",https://pay.4more.ca/product-category/surveying-equipment/
3474,Halloween,halloween,"Halloween Costumes, Decorations & Party Supplies","Get set for a spooky good time with our Halloween shop! Find the best costumes, scary decorations, and party supplies for a frightfully fun night.","['Halloween costumes', 'Halloween decorations', 'animatronics', 'Halloween party supplies', 'spooky decor', 'indoor Halloween decorations', 'outdoor Halloween decorations', 'kids costumes.']",https://pay.4more.ca/product-category/halloween/
3607,Hand Sanitizers,hand-sanitizers,A Complete Guide to Hand Sanitizers in Canada (2025),"Learn how to choose and use the best hand sanitizer. Our 2025 guide covers alcohol content, Health Canada approval, and safety tips for Canadians.","['hand sanitizer', 'best hand sanitizer', 'alcohol based hand sanitizer', 'how to use hand sanitizer', 'hand sanitizer Canada', 'Health Canada approved sanitizer', 'NPN hand sanitizer']",https://pay.4more.ca/product-category/hand-sanitizers/
3352,Beauty & Personal Care,beauty-personal-care,Shop Beauty & Personal Care | Latest Trends & Affordable Prices,"Browse our premium collection of beauty & personal care. Shop top styles, quality brands, and exclusive deals online today!","['beauty & personal care', 'buy beauty & personal care', 'beauty & personal care online']",https://pay.4more.ca/product-category/beauty-personal-care/
3475,Kitchen & Bath,kitchen-bath,Shop Kitchen & Bath | Latest Trends & Affordable Prices,"Browse our premium collection of kitchen & bath. Shop top styles, quality brands, and exclusive deals online today!","['kitchen & bath', 'buy kitchen & bath', 'kitchen & bath online']",https://pay.4more.ca/product-category/kitchen-bath/
5883,Sun Protection,sun-protection,Sunscreen & SPF Sun Care | UVA/UVB Protection | 4more,"Enjoy the summer sun safely! Shield your skin with our top-rated UVA/UVB sunscreens. Find lightweight, mineral & water-resistant options for the whole family at 4more. Fast shipping across Canada.","['Sunscreen', 'Sun Protection', 'Sun Care', 'SPF', 'Sunscreen Canada', '4more Sun Care']",https://pay.4more.ca/product-category/sun-protection/
3476,Snacks,snacks,Shop Snacks | Latest Trends & Affordable Prices,"Browse our premium collection of snacks. Shop top styles, quality brands, and exclusive deals online today!","['snacks', 'buy snacks', 'snacks online']",https://pay.4more.ca/product-category/snacks/
3477,Markers,markers,Shop Markers | Latest Trends & Affordable Prices,"Browse our premium collection of markers. Shop top styles, quality brands, and exclusive deals online today!","['markers', 'buy markers', 'markers online']",https://pay.4more.ca/product-category/markers/
3478,Medical Supplies & Equipment ,medical-supplies-equipment,Shop Medical Supplies & Professional Equipment,"Your trusted source for medical supplies and equipment. We offer a vast selection for home healthcare and professional use. Fast, discreet shipping.","['Medical supplies', 'medical equipment', 'home medical equipment', 'wound care supplies', 'diagnostic equipment', 'mobility scooters', 'patient aids', 'incontinence products', 'professional medical supplies.']",https://pay.4more.ca/product-category/medical-supplies-equipment/
3479,Fencing,fencing,Shop Fencing | Latest Trends & Affordable Prices,"Browse our premium collection of fencing. Shop top styles, quality brands, and exclusive deals online today!","['fencing', 'buy fencing', 'fencing online']",https://pay.4more.ca/product-category/fencing/
3480,Lighting Decor,lighting-decor,Shop Lighting Decor | Latest Trends & Affordable Prices,"Browse our premium collection of lighting decor. Shop top styles, quality brands, and exclusive deals online today!","['lighting decor', 'buy lighting decor', 'lighting decor online']",https://pay.4more.ca/product-category/lighting-decor/
3481,Laminate Flooring,laminate-flooring,Shop Laminate Flooring | Latest Trends & Affordable Prices,"Browse our premium collection of laminate flooring. Shop top styles, quality brands, and exclusive deals online today!","['laminate flooring', 'buy laminate flooring', 'laminate flooring online']",https://pay.4more.ca/product-category/laminate-flooring/
