Table Name,Record ID,Product URL,Inspection Photo,Product Name,Description,Retail Price (CAD),Weight,Dimension,Brand,Good product images,Processing Status,Processing Timestamp,Error Message
Items-Bid4more,recGJaU2ZP3BXZch5,https://amzn.asia/d/7qOssof,,"K&F Concept Camera Backpack Waterproof for DSLR/SLR Mirrorless Cameras and Lenses Tripod, Laptop, 15.6 inch, Large Capacity, Black","This K&F Concept camera backpack is designed to protect your DSLR/SLR or mirrorless camera, lenses, and other accessories. It's waterproof and features a large capacity, fitting a 15.6-inch laptop and a tripod.",Not found,Not found,Not found,K&F Concept,"https://m.media-amazon.com/images/I/81z-K1i00pL._AC_UF1000,1000_QL80_.jpg, https://m.media-amazon.com/images/I/81uPQS0kKPL._AC_UF1000,1000_QL80_.jpg, https://m.media-amazon.com/images/I/81V+8dD5u3L._AC_UF1000,1000_QL80_.jpg, https://m.media-amazon.com/images/I/91a3Zct0oBL._AC_UF1000,1000_QL80_.jpg, https://m.media-amazon.com/images/I/815kBj1o53L._AC_UF1000,1000_QL80_.jpg, https://m.media-amazon.com/images/I/81lQ6Y4P4rL._AC_UF1000,1000_QL80_.jpg, https://m.media-amazon.com/images/I/714pN3y-h8L._AC_UF1000,1000_QL80_.jpg",Completed,2025-07-21T14:04:33.919711,
Items-Bid4more,reckfQ6xRR6OWdHLA,https://a.co/d/gYcQDAw,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:04:42.929900,
Items-Bid4more,rectUM7u3KmGr8A88,"https://www.amazon.ca/LOr%C3%A9al-Paris-Excellence-Cr%C3%A9me-Permanent/dp/B004INIW1Y#:~:text=Super%20Rich%20Color,with%20no%20grays%20in%20sight.",,L'Oréal Paris Excellence Crème Permanent Hair Color,Not found,Not found,Not found,Not found,L'Oréal Paris,,Completed,2025-07-21T14:04:46.001212,
Items-Bid4more,recppImDSonTUUF0M,https://www.amazon.ca/Dove-Beauty-Bar-Sensitive-Skin/dp/B001GBF0A2,,"Dove Beauty Bar, Sensitive Skin",Not found,Not found,Not found,Not found,Dove,,Completed,2025-07-21T14:04:48.054341,
Items-Bid4more,recAAh5cA9V1J6rhx,https://a.co/d/hUuYanH,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:04:50.022091,
Items-Bid4more,recy0RjaF4JtgxdqV,https://www.amazon.ca/MULTI-FACETED-SHIMMERING-PERMANENT-NATURAL-CONDITIONING/dp/B00HVW9APQ,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:04:52.447451,
Items-Bid4more,recHehpFIQAxXFA48,"https://www.amazon.ca/Not-Your-Mothers-Curl-Refreshing/dp/B09DBYJS3F#:~:text=Product%20details%20Not%20Your%20Mother's%20Curl%20Talk,retention%20and%20softness%20for%20all%20curl%20types.",,Not Your Mother's Curl Talk Refreshing Curl Foam,"Not Your Mother's Curl Talk Refreshing Curl Foam is a lightweight, moisturizing styling foam that reactivates, defines and refreshes curls, coils and waves.  It provides long-lasting moisture retention and softness for all curl types.",Not found,Not found,Not found,Not Your Mother's,,Completed,2025-07-21T14:04:54.295254,
Items-Bid4more,recCHHcON3fSEDtE1,"https://www.dove.com/us/en/p/caring-by-nature-baby-hypoallergenic-lotion.html/00011111043039#:~:text=Ultra%2Dgentle%20and%20fragrance%2Dfree%2C%20Baby%20Dove%20Caring%20By,proven%20to%20soothe%20and%20nourish%20their%20skin.",,Baby Dove Caring By Nature Hypoallergenic Lotion,"Ultra-gentle and fragrance-free, Baby Dove Caring By Nature Hypoallergenic Lotion is dermatologist and pediatrician-tested and proven to soothe and nourish delicate baby skin. This baby lotion is hypoallergenic, pH neutral and tear-free, made with 100% skin-natural nutrients.",Not found,Not found,Not found,Dove,"https://www.dove.com/content/dam/unilever/dove/united_states_of_america/pack_shot/00011111043039-077738-png.png, https://www.dove.com/content/dam/unilever/dove/united_states_of_america/pack_shot/00011111043039-077739-png.png",Completed,2025-07-21T14:04:57.060553,
Items-Bid4more,recmqy2RO0W2qscU5,https://a.co/d/j4UvyZL,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:05:01.974107,
Items-Bid4more,recaWGpxQsgq1d4sM,https://www.walmart.com/ip/OFF-Botanicals-Insect-Repellent-Towelettes-10-Count-Pack-of-6/419262978,,"OFF! Botanicals Insect Repellent Towelettes, 10 Count (Pack of 6)",Not found,Not found,Not found,Not found,OFF!,,Completed,2025-07-21T14:05:05.049045,
Items-Bid4more,recwQbu8zC6WoDc6o,https://www.amazon.ca/Dove-Beauty-Bar-White-75/dp/B00CP781E8,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:05:07.640479,
Items-Bid4more,recedsSi3aSS4JWgd,https://www.amazon.ca/Garnier-Nutrisse-Nourishing-Darkest-Packaging/dp/B00JIFWRS6,,"Garnier Nutrisse Nourishing Color Creme, 100 Darkest Brown (Packaging May Vary)","Garnier Nutrisse Nourishing Hair Color Crème, enriched with fruit oil concentrate, penetrates deep into hair fibers to nourish while you color.  This long-lasting hair dye gives you rich, radiant color with 100% gray coverage.",Not found,Not found,Not found,Garnier,,Completed,2025-07-21T14:05:09.348818,
Items-Bid4more,recuWA2tP8DHtAowC,https://www.amazon.ca/Shea-Moisture-Intensive-Hydration-Fluid_Ounces/dp/B07YYM11B2,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:05:12.564562,
Items-Bid4more,rec3VJRlhNG2DgQfZ,https://www.amazon.ca/Shea-Moisture-Intensive-Hydration-Fluid_Ounces/dp/B07YYM11B2,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:05:14.183470,
Items-Bid4more,recQMvKhl3DKLhXJ5,https://www.amazon.ca/Dove-Beauty-Bar-Sensitive-Skin/dp/B001GBF0A2,,"Dove Beauty Bar, Sensitive Skin",Not found,Not found,Not found,Not found,Dove,,Completed,2025-07-21T14:05:15.800287,
Items-Bid4more,recJgPNfHmOEYIApP,https://www.amazon.ca/Dove-Beauty-Bar-Sensitive-Skin/dp/B001GBF0A2,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:05:17.540970,
Items-Bid4more,recio7tv7yfIzgafl,https://www.amazon.ca/Dove-Beauty-Bar-Sensitive-Skin/dp/B001GBF0A2,,"Dove Beauty Bar, Sensitive Skin",Not found,Not found,Not found,Not found,Dove,,Completed,2025-07-21T14:05:19.191913,
Items-Bid4more,recu2L8tySblDQLP9,https://www.dove.com/us/en/p/gentle-exfoliating-beauty-bar.html/00011111613393#00011111613300,,Dove Gentle Exfoliating Beauty Bar,"Dove Gentle Exfoliating Beauty Bar gently washes away dead skin, leaving your skin feeling soft and smooth. With ¼ moisturizing cream and gentle exfoliants, Dove Gentle Exfoliating Beauty Bar leaves your skin feeling healthy and hydrated.",Not found,3.75 oz / 106g,Not found,Dove,"https://www.dove.com/content/dam/unilever/dove/united_states_of_america/pack_shot/00011111613393-2240346-png.png, https://www.dove.com/content/dam/unilever/dove/united_states_of_america/pack_shot/00011111613300-00011111613300-png.png",Completed,2025-07-21T14:05:21.022961,
Items-Bid4more,recb5mRgw72ip8Gp9,https://www.costco.ca/splendid-women's-gel-bonded-plunge-bra%2C-2-pack.product.4000330632.html,,"Splendid Women's Gel-Bonded Plunge Bra, 2-Pack","This Splendid Women's Gel-Bonded Plunge Bra 2-Pack offers a seamless, smooth look under clothing.  The gel-bonded construction eliminates the need for traditional seams, providing ultimate comfort and a barely-there feel. These bras are perfect for everyday wear.",$39.99,Not found,Not found,Splendid,"https://www.costco.ca/.product.4000330632.jpg, https://www.costco.ca/.product.4000330632_2.jpg, https://www.costco.ca/.product.4000330632_3.jpg, https://www.costco.ca/.product.4000330632_4.jpg",Completed,2025-07-21T14:05:25.937989,
Items-Bid4more,recuAQ1TwCY7VTGP5,https://a.co/d/bsmvlC3,,Not found,Not found,Not found,Not found,Not found,Not found,,Completed,2025-07-21T14:06:00.345286,
